trade_id,attack,variant,decision,rationale,route_ready
SIM-0115,missing_inventory_lock,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0115,missing_inventory_lock,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0115,missing_inventory_lock,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0115,missing_inventory_lock,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0116,missing_inventory_lock,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0116,missing_inventory_lock,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0116,missing_inventory_lock,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0116,missing_inventory_lock,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0116,missing_inventory_lock,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0117,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0117,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0117,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0117,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0117,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0118,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0118,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0118,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0118,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0118,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0119,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0119,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0119,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0119,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0119,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0120,outside_scope_magic,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0120,outside_scope_magic,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0120,outside_scope_magic,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0120,outside_scope_magic,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0120,outside_scope_magic,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0121,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0121,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0121,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0121,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0121,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0122,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0122,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0122,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0122,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0122,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0123,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0123,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0123,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0123,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0123,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0124,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0124,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0124,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0124,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0124,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0125,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0125,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0125,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0125,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0125,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0126,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0126,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0126,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0126,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0126,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0127,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0127,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0127,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0127,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0127,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0128,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0128,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0128,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0128,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0128,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0129,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0129,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0129,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0129,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0129,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0130,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0130,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0130,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0130,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0130,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0131,manual_database_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0131,manual_database_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0131,manual_database_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0131,manual_database_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0131,manual_database_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0132,manual_database_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0132,manual_database_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0132,manual_database_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0132,manual_database_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0132,manual_database_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0133,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0133,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0133,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0133,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0133,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0134,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0134,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0134,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0134,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0134,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0135,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0135,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0135,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0135,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0135,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0136,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0136,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0136,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0136,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0136,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0137,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0137,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0137,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0137,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0137,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0138,spendability_missing_wall_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0138,spendability_missing_wall_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0138,spendability_missing_wall_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0138,spendability_missing_wall_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0138,spendability_missing_wall_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0139,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0139,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0139,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0139,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0139,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0140,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0140,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0140,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0140,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0140,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0141,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0141,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0141,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0141,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0141,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0142,full_compliant,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0142,full_compliant,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0142,full_compliant,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0142,full_compliant,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0142,full_compliant,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0143,outside_scope_magic,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0143,outside_scope_magic,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0143,outside_scope_magic,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0143,outside_scope_magic,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0143,outside_scope_magic,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0144,missing_external_availability,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0144,missing_external_availability,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0144,missing_external_availability,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0144,missing_external_availability,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0144,missing_external_availability,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0145,missing_inventory_lock,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0145,missing_inventory_lock,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0145,missing_inventory_lock,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0145,missing_inventory_lock,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0145,missing_inventory_lock,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0146,unassigned_insurance_gap,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0146,unassigned_insurance_gap,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0146,unassigned_insurance_gap,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0146,unassigned_insurance_gap,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0146,unassigned_insurance_gap,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0147,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0147,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0147,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0147,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0147,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0148,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0148,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0148,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0148,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0148,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0149,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0149,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0149,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0149,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0149,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0150,manual_database_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0150,manual_database_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0150,manual_database_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0150,manual_database_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0150,manual_database_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0151,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0151,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0151,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0151,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0151,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0152,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0152,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0152,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0152,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0152,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0153,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0153,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0153,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0153,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0153,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0154,unassigned_insurance_gap,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0154,unassigned_insurance_gap,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0154,unassigned_insurance_gap,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0154,unassigned_insurance_gap,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0154,unassigned_insurance_gap,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0155,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0155,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0155,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0155,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0155,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0156,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0156,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0156,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0156,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0156,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0157,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0157,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0157,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0157,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0157,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0158,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0158,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0158,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0158,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0158,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0159,scope_laundering,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0159,scope_laundering,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0159,scope_laundering,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0159,scope_laundering,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0159,scope_laundering,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0160,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0160,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0160,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0160,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0160,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0161,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0161,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0161,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0161,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0161,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0162,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0162,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0162,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0162,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0162,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0163,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0163,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0163,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0163,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0163,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0164,claim_missing_buyer_arrival,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0164,claim_missing_buyer_arrival,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0164,claim_missing_buyer_arrival,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0164,claim_missing_buyer_arrival,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0164,claim_missing_buyer_arrival,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0165,unassigned_insurance_gap,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0165,unassigned_insurance_gap,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0165,unassigned_insurance_gap,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0165,unassigned_insurance_gap,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0165,unassigned_insurance_gap,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0166,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0166,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0166,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0166,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0166,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0167,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0167,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0167,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0167,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0167,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0168,full_compliant,strict_boundary_buyer,accept_or_continue,all active walls passed,True
SIM-0168,full_compliant,convenience_first_buyer,accept_or_continue,all active walls passed,True
SIM-0168,full_compliant,seller_friendly_market_maker,accept_or_continue,all active walls passed,True
SIM-0168,full_compliant,adversarial_seller,accept_or_continue,all active walls passed,True
SIM-0168,full_compliant,arbiter_policy_agent,accept_or_continue,all active walls passed,True
SIM-0169,missing_route_spendability,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0169,missing_route_spendability,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0169,missing_route_spendability,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0169,missing_route_spendability,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0169,missing_route_spendability,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0170,outside_scope_magic,strict_boundary_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0170,outside_scope_magic,convenience_first_buyer,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0170,outside_scope_magic,seller_friendly_market_maker,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0170,outside_scope_magic,adversarial_seller,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0170,outside_scope_magic,arbiter_policy_agent,blocked,hard wall missing; agent cannot narrate around it,False
SIM-0171,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0171,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0171,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0171,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0171,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0172,manual_database_gap,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0172,manual_database_gap,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0172,manual_database_gap,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0172,manual_database_gap,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0172,manual_database_gap,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
SIM-0173,stale_wall_bundle_ref,strict_boundary_buyer,accept_or_continue,all active walls passed,False
SIM-0173,stale_wall_bundle_ref,convenience_first_buyer,accept_or_continue,all active walls passed,False
SIM-0173,stale_wall_bundle_ref,seller_friendly_market_maker,accept_or_continue,all active walls passed,False
SIM-0173,stale_wall_bundle_ref,adversarial_seller,accept_or_continue,all active walls passed,False
SIM-0173,stale_wall_bundle_ref,arbiter_policy_agent,accept_or_continue,all active walls passed,False
SIM-0174,sparse_evidence_no_waiver,strict_boundary_buyer,request_more_evidence,strict buyer refuses waiver path by default,False
SIM-0174,sparse_evidence_no_waiver,convenience_first_buyer,blocked_until_waiver,convenience requires explicit BuyerRiskAcceptance,False
SIM-0174,sparse_evidence_no_waiver,seller_friendly_market_maker,revise_offer_or_request_waiver,seller-friendly close path still needs scoped waiver,False
SIM-0174,sparse_evidence_no_waiver,adversarial_seller,semantic_attack_contained,ambiguity stayed legible instead of becoming trust,False
SIM-0174,sparse_evidence_no_waiver,arbiter_policy_agent,request_policy_waiver_or_block,arbiter policy cannot treat unresolved waiver rows as normal acceptance,False
